time,Coal,Cogeneration,Combined Cycle (Gas),Eolic,Hydraulic,Non-Renewable Residues,Nuclear,Pumped Storage Hydropower,Renewables Other,Solar Photovoltaic,Solar Thermal
2023-07-01 23:00:00,285.0,1890.95,3919.575,8431.2,2562.95,244.5,6895.0,1188.65,439.4,9.4,629.0
2023-07-02 00:00:00,280.0,1849.5,3756.9,8428.4,1922.275,242.6,6913.5,870.975,435.6,0.6,620.5
2023-07-02 01:00:00,280.0,1756.4,3412.825,8170.125,2048.825,234.9,6917.5,661.5,437.3,0.6,610.7
2023-07-02 02:00:00,280.0,1722.9,3339.875,7959.625,1541.6,229.3,6920.5,589.75,437.0,0.6,608.0
2023-07-02 03:00:00,280.0,1676.8,3280.65,7487.775,1557.9,220.9,6923.5,537.625,422.4,5.2,601.7
2023-07-02 04:00:00,275.0,1647.5,3338.925,7069.175,1599.0,220.4,6925.5,462.675,434.2,0.6,547.0
2023-07-02 05:00:00,275.0,1649.0,2977.925,6858.375,1686.3,221.3,6926.5,201.25,433.8,7.4,461.0
2023-07-02 06:00:00,275.0,1649.1,3368.75,6618.75,1644.0,220.8,6927.5,46.2,434.7,15.6,337.0
2023-07-02 07:00:00,275.0,1593.7,3044.775,6761.275,1661.4,221.2,6926.5,305.5,436.3,1266.85,186.5
2023-07-02 08:00:00,275.0,1404.9,2339.1,6156.225,1782.7,205.8,6927.5,0.0,406.6,5530.95,249.9
2023-07-02 09:00:00,271.25,1240.0,1762.75,3760.25,1638.075,200.9,6928.5,0.0,377.6,8389.1,1181.55
2023-07-02 10:00:00,266.25,1252.6,1404.1,3261.925,1718.2,199.3,6921.5,0.0,363.5,9977.4,1746.1
2023-07-02 11:00:00,315.0,1299.8,1259.0,3501.525,1519.25,199.4,6919.5,0.0,352.3,11056.925,1810.7
2023-07-02 12:00:00,315.0,1337.2,1037.0,4111.025,1658.4,205.8,6915.5,0.0,353.7,12059.375,1828.9
2023-07-02 13:00:00,275.0,1333.95,1039.175,4603.275,1649.9,205.8,6908.5,0.0,367.2,12994.5,1811.2
2023-07-02 14:00:00,275.0,1339.25,1078.75,4721.425,1652.35,205.5,6798.5,0.0,367.1,13562.925,1805.4
2023-07-02 15:00:00,275.0,1310.85,1158.0,4173.475,1675.7,204.9,6597.0,0.0,365.4,11936.675,1861.1
2023-07-02 16:00:00,273.0,1302.8,1297.75,4429.8,1533.175,202.9,6585.5,0.0,350.8,11431.4,1878.3
2023-07-02 17:00:00,271.25,1313.0,1355.5,4537.4,1574.375,205.1,6605.5,0.0,367.933,10518.025,1998.6
2023-07-02 18:00:00,275.0,1323.5,1802.8,5746.1,1681.0,215.4,6625.5,0.0,377.1,9446.225,1975.7
2023-07-02 19:00:00,275.0,1372.7,2861.2,7005.225,1787.1,224.6,6648.5,1061.025,395.3,7384.175,1830.0
2023-07-02 20:00:00,277.5,1894.787,3905.05,7641.625,2355.35,242.7,6670.5,1218.8,429.5,3104.0,1382.1
2023-07-02 21:00:00,260.0,1961.04,4957.0,8184.9,2839.425,245.3,6695.5,1377.35,452.7,387.475,840.0
2023-07-02 22:00:00,280.0,1970.15,4972.45,8091.825,3140.875,244.8,6722.5,1409.55,429.0,11.2,562.0
2023-07-02 23:00:00,260.0,1976.8,5460.125,8155.0,2429.25,244.9,6745.5,826.5,428.6,9.5,555.5
2023-07-03 00:00:00,261.25,2020.978,5385.975,8201.096,2088.905,246.9,6768.4,351.2,476.0,0.8,550.2
2023-07-03 01:00:00,260.0,2018.7,4921.1,7494.25,1670.6,247.4,6791.4,183.5,452.4,0.8,545.2
2023-07-03 02:00:00,260.0,2030.2,4432.95,6974.775,1522.1,247.3,6813.4,186.0,445.0,0.7,538.2
2023-07-03 03:00:00,260.0,2027.4,4132.4,6324.9,1509.9,247.4,6836.4,192.65,444.9,1.0,539.2
2023-07-03 04:00:00,260.0,2040.375,4510.625,5802.0,1498.3,246.9,6857.4,119.3,445.55,0.7,489.2
2023-07-03 05:00:00,260.0,2051.0,5011.85,5216.0,1607.5,248.9,6878.4,618.6,474.0,0.9,447.2
2023-07-03 06:00:00,260.0,2114.1,6086.15,4812.725,2201.6,247.3,6899.4,863.975,477.3,13.45,320.2
2023-07-03 07:00:00,300.0,2160.5,6216.325,4114.025,2452.5,247.9,6918.4,670.15,477.2,1151.75,128.7
2023-07-03 08:00:00,351.25,2194.4,5542.2,3328.775,2262.675,247.5,6934.4,466.675,457.6,5414.75,203.5
2023-07-03 09:00:00,401.25,2177.3,4673.525,2396.875,1612.05,246.2,6934.4,367.075,450.05,10053.7,1203.2
2023-07-03 10:00:00,450.0,2079.3,3617.6,1888.325,1540.6,246.3,6929.4,20.25,436.5,12504.675,1891.8
2023-07-03 11:00:00,450.0,2027.1,3575.1,1640.25,1402.6,238.6,6924.4,0.0,432.0,13493.512,2011.0
2023-07-03 12:00:00,453.75,2118.1,3928.425,1798.625,1654.425,239.6,6916.4,0.0,431.1,13984.8,2039.8
2023-07-03 13:00:00,403.75,2136.1,4281.05,1883.475,1585.4,241.1,6911.4,198.775,428.7,14012.025,2041.9
2023-07-03 14:00:00,410.0,2142.8,4224.025,2310.375,1944.7,233.1,6908.4,390.325,430.7,14101.325,2053.9
2023-07-03 15:00:00,413.75,2096.2,4320.75,2828.125,1937.425,232.7,6900.4,253.1,430.0,13743.175,2048.0
2023-07-03 16:00:00,400.0,2106.8,4392.45,3456.75,1667.45,230.2,6898.4,129.725,429.8,13001.447,2056.65
2023-07-03 17:00:00,350.0,2130.9,4368.425,3786.55,1525.1,232.1,6894.4,0.0,434.1,12173.2,2035.45
2023-07-03 18:00:00,300.0,2173.0,4246.475,4135.025,1574.45,235.1,6891.4,306.125,435.8,10408.308,1996.75
2023-07-03 19:00:00,290.0,2271.1,5576.175,4426.8,1968.35,247.8,6888.4,634.25,445.3,7758.25,1918.1
2023-07-03 20:00:00,300.0,2316.0,6709.275,4760.75,3145.15,254.5,6890.4,1071.2,484.3,3461.0,1494.0
2023-07-03 21:00:00,327.5,2325.4,7062.9,5073.975,4064.35,251.1,6899.4,1218.45,487.8,463.25,885.1
2023-07-03 22:00:00,360.0,2319.7,7244.075,5416.25,3938.5,250.1,6907.4,1106.125,487.0,10.1,631.6
2023-07-03 23:00:00,313.75,2306.0,7984.95,5187.525,2998.925,250.7,6909.4,380.175,486.8,9.3,602.6
2023-07-04 00:00:00,300.0,2272.4,8437.425,4545.65,2707.2,281.4,6944.5,455.3,465.433,0.6,523.9
2023-07-04 01:00:00,290.0,2261.3,8157.2,4197.025,1636.85,281.9,6945.5,232.225,488.7,0.6,515.0
2023-07-04 02:00:00,270.0,2257.4,7782.075,3882.625,1528.7,281.8,6949.5,30.575,481.9,0.5,512.9
2023-07-04 03:00:00,270.0,2290.7,7629.625,3403.375,1442.15,282.9,6950.5,0.0,491.4,0.5,497.4
2023-07-04 04:00:00,270.0,2283.4,7480.3,3066.05,1466.05,282.4,6951.5,0.0,492.6,0.5,480.4
2023-07-04 05:00:00,270.0,2292.3,7752.2,2822.9,1476.1,283.5,6952.5,261.225,491.5,0.7,482.9
2023-07-04 06:00:00,310.0,2316.4,7787.7,2691.625,2111.1,281.4,6951.5,365.175,488.6,14.275,369.4
2023-07-04 07:00:00,357.5,2296.258,7841.325,2552.4,2471.7,282.5,6952.5,454.6,488.9,1206.675,155.4
2023-07-04 08:00:00,402.5,2273.9,7151.475,2196.2,2099.025,283.0,6950.5,429.15,488.5,5554.0,227.6
2023-07-04 09:00:00,450.0,2224.5,5679.8,1899.525,1636.2,266.5,6948.5,254.05,453.3,10249.588,1150.877
2023-07-04 10:00:00,500.0,2117.0,4427.4,1974.2,1564.3,264.7,6941.5,126.0,441.7,12754.829,1852.5
2023-07-04 11:00:00,480.0,2104.3,3891.2,1945.05,1375.0,267.0,6937.5,0.0,439.1,13706.332,2053.45
2023-07-04 12:00:00,500.0,2111.5,4292.8,2085.7,1337.6,269.2,6930.5,0.0,439.1,14182.608,2085.7
2023-07-04 13:00:00,450.0,2115.5,3971.4,2454.075,1256.6,269.0,6926.5,0.0,438.2,14663.591,2131.3
2023-07-04 14:00:00,400.0,2119.1,3748.225,2935.175,1249.6,269.2,6921.5,0.0,433.9,14655.925,2145.8
2023-07-04 15:00:00,400.0,2113.5,3566.95,3471.55,1538.8,268.1,6913.5,0.0,430.4,14518.125,2144.8
2023-07-04 16:00:00,400.0,2112.3,3844.6,4076.35,1275.8,267.1,6909.5,0.0,442.3,14056.537,2144.9
2023-07-04 17:00:00,378.75,2114.4,4876.025,4507.325,1260.6,268.0,6905.5,0.0,430.9,13154.775,2105.7
2023-07-04 18:00:00,328.75,2196.1,5445.325,4846.35,1444.1,265.5,6902.5,0.0,441.933,11751.35,2079.3
2023-07-04 19:00:00,267.5,2262.5,7113.55,5476.45,1583.175,282.8,6900.5,706.775,501.183,8857.275,1963.4
2023-07-04 20:00:00,322.5,2332.9,8654.1,6047.9,2880.15,257.5,6902.5,956.775,503.4,3921.7,1579.9
2023-07-04 21:00:00,320.0,2340.7,9037.45,6402.9,3657.35,256.7,6912.5,892.975,483.033,503.025,930.7
2023-07-04 22:00:00,298.75,2331.74,8696.1,6490.1,3453.075,256.2,6921.5,970.45,496.0,11.0,636.5
2023-07-04 23:00:00,265.0,2300.75,8111.9,6428.572,2402.99,256.8,6922.5,595.425,489.35,9.3,624.8
2023-07-05 00:00:00,270.0,2269.3,7438.4,6534.293,1866.935,256.4,6924.5,300.725,476.575,0.5,556.525
2023-07-05 01:00:00,275.0,2224.7,7280.425,6104.025,1566.475,256.9,6926.5,100.0,482.0,0.5,564.6
2023-07-05 02:00:00,270.0,2196.4,7080.725,5536.875,1443.8,255.2,6929.5,0.0,476.2,0.5,554.7
2023-07-05 03:00:00,270.0,2196.0,6873.475,5127.865,1326.782,254.3,6932.5,0.0,476.1,0.4,541.8
2023-07-05 04:00:00,270.0,2193.2,6957.425,4838.85,1601.5,256.4,6934.5,0.0,474.7,0.5,594.6
2023-07-05 05:00:00,270.0,2204.34,7246.975,4573.003,1539.515,257.0,6935.5,446.35,475.86,1.1,573.6
2023-07-05 06:00:00,301.25,2294.4,8617.025,4131.325,1814.425,256.4,6935.5,411.675,488.4,13.65,432.3
2023-07-05 07:00:00,350.0,2311.7,7961.125,3660.675,2030.7,256.0,6934.5,361.35,486.0,1109.6,174.7
2023-07-05 08:00:00,400.0,2248.3,7542.325,2747.675,1996.6,256.0,6933.5,1058.625,486.9,5213.4,219.5
2023-07-05 09:00:00,450.0,2162.282,5864.975,2005.647,1673.97,255.9,6929.5,966.5,446.968,9794.316,1139.1
2023-07-05 10:00:00,505.0,2099.517,4987.35,1465.905,1741.207,250.9,6924.5,927.625,437.483,11944.036,1839.5
2023-07-05 11:00:00,465.0,2096.4,4996.6,1053.675,2069.425,250.8,6920.5,847.75,442.3,13075.425,1944.7
2023-07-05 12:00:00,500.0,2093.6,4840.0,948.175,2193.9,250.8,6914.5,577.0,437.2,13761.625,1983.4
2023-07-05 13:00:00,455.0,2087.8,4457.95,1047.8,2101.8,250.8,6909.5,242.5,438.2,13847.9,1979.3
2023-07-05 14:00:00,415.0,2097.9,4701.6,1373.975,1594.05,247.4,6905.5,65.0,440.4,13614.15,2018.5
2023-07-05 15:00:00,417.5,2087.2,4697.1,1717.15,1714.05,249.8,6904.5,599.0,440.1,13261.45,2018.2
2023-07-05 16:00:00,425.0,2112.2,4693.1,2219.7,2901.025,241.0,6901.5,494.65,444.8,12600.675,1914.9
2023-07-05 17:00:00,395.0,2135.9,4979.3,2763.65,2873.45,242.0,6898.5,210.75,447.7,11816.85,1910.2
2023-07-05 18:00:00,362.5,2156.6,6010.6,3238.4,1625.825,244.1,6896.5,165.675,445.8,9859.275,1810.9
2023-07-05 19:00:00,290.0,2279.7,7658.6,3588.875,1773.4,250.7,6897.5,575.225,488.2,6824.475,1730.3
2023-07-05 20:00:00,320.0,2318.0,9420.7,4212.15,2255.775,254.5,6901.5,882.75,491.3,3073.55,1326.0
2023-07-05 21:00:00,298.75,2350.6,9861.85,4872.75,3509.15,256.7,6905.5,876.5,470.233,366.65,826.4
2023-07-05 22:00:00,295.0,2328.5,10077.425,5446.725,3323.25,254.2,6910.5,691.5,455.933,9.5,583.95
2023-07-05 23:00:00,280.0,2342.0,9396.65,5310.45,2112.65,256.3,6913.5,256.75,455.7,9.8,581.5
2023-07-06 00:00:00,305.0,2322.4,8396.527,5410.45,2779.883,254.9,6889.9,108.75,462.0,0.3,443.2
2023-07-06 01:00:00,297.5,2322.9,7830.225,5179.575,2059.2,255.4,6885.9,92.5,453.8,0.3,334.7
2023-07-06 02:00:00,285.0,2322.8,7334.7,4742.4,1770.9,251.2,6895.9,81.25,481.3,0.3,272.2
2023-07-06 03:00:00,300.0,2315.5,7256.8,4205.725,1879.025,252.8,6900.9,81.925,457.433,0.3,194.2
2023-07-06 04:00:00,316.25,2317.6,7160.275,3731.925,1551.3,252.3,6911.9,125.45,458.7,0.3,166.7
2023-07-06 05:00:00,298.75,2323.5,7472.425,3566.625,1741.15,255.5,6917.9,167.575,460.9,0.4,150.7
2023-07-06 06:00:00,325.0,2358.7,8558.4,3334.225,1855.45,255.4,6918.9,400.0,457.3,19.125,81.2
2023-07-06 07:00:00,357.5,2361.3,8835.275,3096.275,2178.2,255.1,6918.9,377.0,454.5,885.9,26.2
2023-07-06 08:00:00,403.75,2328.783,8947.108,2608.425,2364.275,255.0,6916.9,168.675,455.5,4509.35,105.5
2023-07-06 09:00:00,455.0,2230.4,7989.275,2147.825,2400.125,254.9,6910.9,162.0,454.5,8828.8,851.2
2023-07-06 10:00:00,505.0,2178.8,5690.475,1931.425,1556.8,251.4,6906.9,66.0,443.8,10904.896,1525.95
2023-07-06 11:00:00,503.75,2108.2,5217.825,2135.8,1706.175,239.1,6902.9,65.0,419.7,12212.65,1764.0
2023-07-06 12:00:00,505.0,2129.297,5012.325,2303.354,1473.877,240.3,6895.9,32.5,411.03,12875.89,1995.5
2023-07-06 13:00:00,455.0,2097.9,4998.95,2637.775,1308.35,240.3,6885.9,65.0,405.5,13470.3,2003.4
2023-07-06 14:00:00,460.0,2125.2,4921.1,3002.499,1678.907,240.5,6893.9,92.5,407.8,13728.507,2007.4
2023-07-06 15:00:00,460.0,2126.0,4821.175,3291.31,1403.165,240.8,6892.9,48.75,412.0,13576.855,1961.6
2023-07-06 16:00:00,407.5,2133.7,4989.3,3612.6,1190.175,237.6,6910.9,40.25,437.5,13146.175,2041.9
2023-07-06 17:00:00,350.0,2219.332,5936.3,3923.673,1201.072,242.1,6898.9,0.0,447.915,12104.394,2076.1
2023-07-06 18:00:00,300.0,2251.375,7541.95,4236.175,1208.6,253.5,6890.9,155.625,459.425,10794.475,2058.6
2023-07-06 19:00:00,277.5,2280.9,7747.475,4522.666,1579.4,252.9,6887.9,729.525,464.0,8128.5,1964.7
2023-07-06 20:00:00,300.0,2346.8,9207.925,5094.675,3060.4,254.0,6888.9,939.4,480.1,3795.65,1541.2
2023-07-06 21:00:00,298.1,2377.5,9978.775,5081.775,3935.325,254.5,6881.9,910.0,482.5,620.0,922.3
2023-07-06 22:00:00,280.0,2374.7,10445.9,5256.925,4127.95,255.2,6885.9,566.725,481.5,158.5,622.45
2023-07-06 23:00:00,270.0,2396.5,9807.15,5042.75,2785.6,254.3,6888.9,271.9,481.1,8.2,607.9
2023-07-07 00:00:00,320.0,2389.0,8067.675,5098.575,2529.8,254.9,6895.0,125.0,479.0,0.3,574.2
2023-07-07 01:00:00,310.675,2392.9,7534.025,5006.5,2038.4,255.4,6891.0,47.25,477.9,0.3,534.7
2023-07-07 02:00:00,275.0,2384.0,7238.125,4588.025,1556.9,254.8,6897.0,0.0,481.6,0.3,510.9
2023-07-07 03:00:00,300.0,2386.5,7408.2,4516.35,1367.05,255.4,6899.0,0.0,482.5,0.3,448.6
2023-07-07 04:00:00,275.0,2384.5,7097.45,4546.95,1340.3,250.8,6903.0,0.0,477.9,0.3,414.0
2023-07-07 05:00:00,302.5,2386.9,7415.35,4656.025,1681.675,252.4,6905.0,48.75,477.067,0.3,415.5
2023-07-07 06:00:00,317.5,2402.8,7587.95,4452.95,2278.675,247.7,6906.0,127.025,475.1,11.625,358.2
2023-07-07 07:00:00,371.25,2409.8,7845.925,4299.5,3036.775,249.8,6905.0,35.3,472.5,934.2,130.2
2023-07-07 08:00:00,407.5,2352.5,7434.1,3966.875,2766.8,249.8,6904.0,260.125,471.4,4869.975,194.2
2023-07-07 09:00:00,455.0,2318.6,5708.475,3841.65,2044.05,245.6,6896.0,260.0,450.9,9423.325,979.3
2023-07-07 10:00:00,501.25,2274.76,3895.175,4077.978,1548.4,236.8,6895.0,0.0,444.16,11807.226,1717.3
2023-07-07 11:00:00,475.0,2163.8,3119.45,4712.635,1527.018,231.9,6890.0,174.025,430.96,13109.827,1927.994
2023-07-07 12:00:00,507.5,2114.1,2929.175,5717.614,2165.575,232.9,6883.0,98.75,428.158,13938.275,1946.075
2023-07-07 13:00:00,475.0,2077.147,2914.725,6962.953,1605.368,237.7,6881.0,32.5,427.063,14027.934,1988.525
2023-07-07 14:00:00,426.25,2065.96,2785.625,7955.346,1231.6,237.4,6893.0,61.25,428.806,13678.383,1913.691
2023-07-07 15:00:00,431.665,2083.752,2663.588,8754.921,1191.905,237.7,6880.0,0.0,433.635,13585.123,1921.375
2023-07-07 16:00:00,420.0,2106.01,2957.45,8571.859,1110.125,236.7,6881.0,0.0,436.6,12857.713,1874.007
2023-07-07 17:00:00,370.0,2109.9,3502.15,8562.342,1089.825,237.1,6886.0,0.0,447.718,12092.444,2057.707
2023-07-07 18:00:00,320.0,2130.4,3932.567,7875.885,1261.087,237.1,6878.0,0.0,449.2,10595.151,2075.1
2023-07-07 19:00:00,270.0,2213.1,4744.15,8633.95,1454.325,236.1,6881.0,606.675,452.6,8162.475,1975.9
2023-07-07 20:00:00,270.0,2327.0,5698.325,9395.7,2542.8,253.5,6889.0,1191.725,469.884,3748.05,1552.7
2023-07-07 21:00:00,268.75,2339.6,6995.975,9635.45,2575.8,254.7,6895.0,1335.8,481.4,463.2,920.0
2023-07-07 22:00:00,276.25,2326.4,7020.7,9392.725,2362.625,256.2,6900.0,1144.85,481.4,9.1,637.2
2023-07-07 23:00:00,270.0,2314.9,6105.25,8923.2,1855.6,254.3,6901.0,1313.2,479.0,3.2,624.8
2023-07-08 00:00:00,260.0,2231.5,5388.275,8644.025,1869.4,267.2,6896.5,1128.275,462.3,0.4,619.2
2023-07-08 01:00:00,260.0,2213.8,4913.5,7730.95,1662.7,262.0,6901.5,597.0,444.8,0.4,600.2
2023-07-08 02:00:00,260.0,2189.3,5929.05,7109.325,1504.8,261.9,6901.5,429.5,445.6,0.4,592.2
2023-07-08 03:00:00,272.2,2174.8,5566.825,6353.2,1538.525,262.7,6899.5,413.25,445.3,0.4,589.9
2023-07-08 04:00:00,291.9,2168.1,5546.075,5590.525,1737.7,263.4,6903.5,397.0,443.3,0.4,555.4
2023-07-08 05:00:00,270.0,2164.0,5805.65,4825.65,1719.275,267.9,6907.5,262.325,444.8,0.4,497.9
2023-07-08 06:00:00,295.0,2060.0,6262.775,4207.55,1863.275,268.0,6908.5,0.0,448.1,12.4,436.2
2023-07-08 07:00:00,280.0,2064.7,6086.725,3399.0,1876.1,273.7,6910.5,100.625,449.3,1075.575,210.2
2023-07-08 08:00:00,265.0,1902.8,5198.425,2817.75,1835.45,264.6,6908.5,151.825,437.9,5401.975,242.3
2023-07-08 09:00:00,305.0,1796.6,3808.275,2363.951,1735.335,264.1,6902.5,234.35,436.6,10024.686,1129.016
2023-07-08 10:00:00,365.0,1707.4,3393.15,2249.95,1639.9,255.6,6900.5,130.4,426.667,11946.47,1746.134
2023-07-08 11:00:00,350.0,1551.7,3526.95,2379.925,1255.2,244.5,6895.5,0.0,405.4,13263.8,1792.3
2023-07-08 12:00:00,400.0,1551.4,3483.95,2789.925,1289.875,245.0,6886.5,0.0,393.1,13320.3,1815.6
2023-07-08 13:00:00,390.0,1526.7,3349.8,3421.65,1179.4,242.0,6886.5,0.0,388.5,13519.35,1817.45
2023-07-08 14:00:00,400.0,1489.4,3158.85,4132.935,1233.9,245.7,6885.5,0.0,395.2,13141.58,1839.28
2023-07-08 15:00:00,350.0,1484.2,2527.15,4562.575,1145.8,245.0,6879.5,0.0,397.9,13359.7,1816.15
2023-07-08 16:00:00,300.0,1608.6,2850.45,5265.2,1142.0,245.0,6877.5,0.0,413.6,13674.775,1814.0
2023-07-08 17:00:00,290.0,1741.7,3533.809,5345.75,1232.975,253.2,6879.5,0.0,430.7,12664.346,1829.756
2023-07-08 18:00:00,290.0,1809.8,4713.025,5350.4,1413.35,262.1,6889.5,531.2,434.6,10891.5,1894.075
2023-07-08 19:00:00,290.0,1931.4,5781.35,5186.125,1931.85,273.9,6883.5,1432.0,451.933,8242.008,1957.371
2023-07-08 20:00:00,296.25,1980.8,8062.15,4931.9,2995.25,275.1,6890.5,1835.25,460.95,3854.95,1584.0
2023-07-08 21:00:00,302.5,1987.9,8688.825,4602.875,3671.475,273.3,6893.5,1727.5,472.517,482.9,944.4
2023-07-08 22:00:00,290.0,1988.3,9099.825,4251.2,3130.975,273.4,6909.5,1360.05,469.7,9.1,647.2
2023-07-08 23:00:00,290.0,1989.2,8925.5,3853.85,2451.7,273.5,6900.5,532.075,470.2,8.2,633.2
2023-07-09 00:00:00,300.0,1954.8,8549.875,3599.15,2014.9,274.8,6896.7,174.7,463.3,0.4,631.7
2023-07-09 01:00:00,290.0,1949.3,7724.875,3372.575,1907.2,275.4,6890.7,77.35,463.2,0.4,629.7
2023-07-09 02:00:00,290.0,1949.6,7262.425,3023.175,1578.5,274.3,6889.7,13.1,466.8,0.4,627.7
2023-07-09 03:00:00,290.0,1948.8,6811.4,2850.0,1498.3,272.6,6897.7,0.15,455.4,0.4,622.2
2023-07-09 04:00:00,290.0,1934.8,6785.9,2491.1,1278.9,269.8,6899.7,0.0,452.0,1.3,552.2
2023-07-09 05:00:00,290.0,1943.0,6516.175,2198.325,1218.6,270.6,6905.7,0.0,450.6,0.4,536.7
2023-07-09 06:00:00,290.0,1939.6,6680.325,2139.575,1303.7,270.6,6909.7,0.0,453.7,11.1,466.9
2023-07-09 07:00:00,290.0,1938.0,6401.025,2055.6,1363.9,267.0,6911.7,0.0,459.7,1027.675,237.7
2023-07-09 08:00:00,290.0,1860.9,5319.5,1720.575,1521.525,258.2,6905.7,0.0,447.0,5065.2,254.9
2023-07-09 09:00:00,290.0,1725.8,3512.65,1404.65,1464.575,249.2,6893.7,0.0,438.2,9798.575,1197.44
2023-07-09 10:00:00,300.0,1620.1,2675.975,1258.207,1333.0,238.7,6894.7,0.0,426.234,11468.143,1644.217
2023-07-09 11:00:00,300.0,1499.5,2999.55,1261.35,1336.5,240.2,6887.7,0.0,405.351,12437.216,1783.524
2023-07-09 12:00:00,300.0,1489.9,2787.55,1333.675,1409.2,240.2,6877.7,0.0,378.858,12674.442,1815.788
2023-07-09 13:00:00,300.0,1464.0,2999.4,1690.175,1408.0,242.2,6872.7,0.0,378.325,13019.875,1661.875
2023-07-09 14:00:00,290.0,1467.1,2996.0,2215.925,1337.3,243.1,6884.7,0.0,380.166,13023.814,1785.858
2023-07-09 15:00:00,300.0,1525.5,3091.4,2631.0,1150.1,241.1,6890.7,0.0,380.4,12681.975,1790.025
2023-07-09 16:00:00,290.0,1633.6,3490.9,2889.075,1225.575,240.1,6882.7,0.0,400.8,12505.325,1781.025
2023-07-09 17:00:00,290.0,1717.6,3940.075,3257.675,1370.4,251.0,6889.7,16.25,401.0,11787.2,1770.75
2023-07-09 18:00:00,290.0,1788.9,4428.875,3389.45,1469.0,259.9,6887.7,369.425,405.7,10440.3,1692.95
2023-07-09 19:00:00,296.25,1944.0,6216.45,3330.6,1517.5,269.0,6888.7,798.875,426.8,8225.625,1771.6
2023-07-09 20:00:00,310.0,2005.9,8399.6,3793.2,2182.075,274.1,6891.7,532.975,449.55,3742.95,1529.6
2023-07-09 21:00:00,321.25,2018.6,9270.875,4320.975,3519.6,278.8,6892.7,537.375,457.3,508.275,900.0
2023-07-09 22:00:00,327.5,2034.3,8979.85,4961.2,3324.1,270.1,6895.7,1135.225,458.5,9.5,599.7
2023-07-09 23:00:00,308.75,2017.667,8774.475,5200.866,2227.585,273.2,6894.7,629.0,440.967,8.7,581.0
2023-07-10 00:00:00,305.0,2018.9,8945.475,5679.725,1768.85,265.3,6905.0,262.5,442.7,0.6,568.5
2023-07-10 01:00:00,295.0,2015.95,8639.25,5463.666,1526.97,263.4,6907.0,34.0,445.3,0.6,513.6
2023-07-10 02:00:00,290.0,2021.0,8574.825,5205.35,1487.55,257.4,6906.0,0.0,441.017,0.6,481.6
2023-07-10 03:00:00,290.0,2043.0,8639.425,4699.875,1446.3,257.7,6916.0,0.0,438.3,0.6,477.1
2023-07-10 04:00:00,290.0,2088.225,8543.65,3916.2,1313.35,266.4,6916.0,0.0,448.35,0.6,397.5
2023-07-10 05:00:00,290.0,2097.35,8640.775,3122.025,1341.325,270.1,6918.0,0.0,462.4,0.6,360.0
2023-07-10 06:00:00,290.0,2159.3,9361.375,2635.55,1894.45,272.4,6904.0,101.0,460.9,16.2,340.0
2023-07-10 07:00:00,300.0,2223.6,9386.675,2234.325,2966.1,272.5,6922.0,316.725,460.5,1035.3,204.0
2023-07-10 08:00:00,302.5,2237.5,9354.175,1610.375,2787.4,272.5,6916.0,299.25,451.4,5023.825,240.4
2023-07-10 09:00:00,350.0,2197.4,8966.875,1364.575,2394.425,273.4,6908.0,205.0,443.1,9445.125,952.8
2023-07-10 10:00:00,402.4,2175.0,7790.1,1278.45,1401.5,271.1,6907.0,122.5,431.225,11493.175,1675.175
2023-07-10 11:00:00,461.25,2090.1,7611.225,1653.05,1465.8,271.4,6896.0,35.625,434.488,12739.463,1660.488
2023-07-10 12:00:00,450.0,2089.8,7448.075,1946.575,1278.3,263.3,6878.0,0.0,427.5,13203.542,1605.088
2023-07-10 13:00:00,477.3,2098.927,7516.35,2449.5,1430.175,263.6,6885.0,23.6,432.299,13126.291,1602.174
2023-07-10 14:00:00,450.0,2100.8,7584.925,2992.7,1290.4,263.7,6887.0,0.0,458.2,12923.075,1563.65
2023-07-10 15:00:00,442.5,2131.3,7783.9,3592.75,1361.725,263.9,6885.0,0.0,460.525,12937.575,1567.425
2023-07-10 16:00:00,425.0,2079.4,8263.1,4025.425,1441.6,258.6,6887.0,162.0,461.6,12358.25,1571.75
2023-07-10 17:00:00,525.8,2100.9,9702.1,4295.575,1453.95,263.8,6884.0,492.05,463.8,11040.0,1593.175
2023-07-10 18:00:00,487.5,2112.9,10392.15,4457.375,1715.275,261.3,6882.0,188.575,468.6,9516.9,1554.575
2023-07-10 19:00:00,544.45,2246.2,12210.9,4606.875,2494.0,276.4,6889.0,691.45,490.5,6966.225,1720.6
2023-07-10 20:00:00,516.1,2280.25,13020.025,4483.925,3862.65,278.8,6894.0,1607.525,494.9,3383.75,1347.2
2023-07-10 21:00:00,596.3,2289.3,13310.625,4198.8,4555.9,275.3,6899.0,2016.2,493.6,453.075,818.6
2023-07-10 22:00:00,575.0,2274.5,13542.35,4201.625,4490.725,278.5,6900.0,1148.15,494.7,17.3,544.6
2023-07-10 23:00:00,559.0,2270.2,13307.95,4221.2,3832.85,281.7,6897.0,923.2,495.5,8.8,485.7
2023-07-11 00:00:00,484.25,2261.0,10969.842,4426.625,4388.425,279.0,6883.5,575.525,493.3,66.6,405.2
2023-07-11 01:00:00,478.0,2255.7,9705.15,4370.4,4109.6,279.0,6874.5,267.25,490.8,0.9,402.7
2023-07-11 02:00:00,477.0,2243.8,9154.6,4306.35,3190.45,277.7,6897.5,142.3,490.2,11.4,401.5
